time_ns,LNA_P,LNA_N,Mixer_IF_P,Mixer_IF_N,IFA_P,IFA_N,VGA_P,VGA_N
363.13498699999997,0.888612221,0.886913671,0.855485345,0.835942161,2.80779316,2.79541526,1.5267674,1.193292
363.234987,0.887112521,0.887281018,0.85223765,0.832698759,2.80690893,2.79446711,1.52098229,1.19787308
363.334987,0.887285259,0.888878979,0.843826219,0.82404147,2.80592628,2.79342033,1.51611639,1.20355791
363.434987,0.887805174,0.886651233,0.860236395,0.840802892,2.80856478,2.79584932,1.50986194,1.20965248
363.534987,0.888141496,0.887261352,0.842711189,0.822960606,2.80560185,2.79287402,1.50426777,1.2146907
363.634987,0.886920015,0.888618331,0.855364316,0.835802298,2.80799399,2.79516168,1.50041537,1.21951891
363.734987,0.887277785,0.887109335,0.852376746,0.832821063,2.80712897,2.79427982,1.4958918,1.22285289
363.83498699999996,0.888879141,0.887285665,0.84374648,0.823944673,2.80607508,2.79322732,1.49239794,1.22716116
363.934987,0.886655449,0.887809191,0.860276032,0.840825485,2.80871683,2.79570796,1.48752439,1.23188912
364.034987,0.887254215,0.888134285,0.842785,0.82301761,2.80573733,2.79274833,1.48299072,1.23586965
364.134987,0.888624546,0.886926473,0.855229912,0.835649941,2.80807837,2.79502683,1.48018785,1.23966364
364.234987,0.887106251,0.88727465,0.852512398,0.832940625,2.80723971,2.7942038,1.47665573,1.24201723
364.334987,0.887285205,0.888878491,0.843680311,0.823862125,2.80613326,2.79313057,1.4740934,1.24538688
364.43498700000004,0.887813186,0.886659645,0.860318714,0.840851941,2.80877019,2.79566561,1.47039758,1.24894919
364.534987,0.888127051,0.887247053,0.842862219,0.823078569,2.80579159,2.79270613,1.4664483,1.25234143
364.63498699999997,0.886933177,0.888631029,0.855105277,0.835507823,2.80809088,2.79496497,1.46431878,1.2554733
364.734987,0.887271331,0.887102955,0.852655034,0.833067193,2.80729436,2.79418494,1.46136658,1.25725196
364.834987,0.888878158,0.887285099,0.843606777,0.823772186,2.80613924,2.79308482,1.45933169,1.26008838
364.93498700000004,0.886664043,0.88781738,0.860352678,0.840869987,2.80878619,2.79566126,1.45641096,1.26288883
365.028859,0.888388743,0.887205398,0.842479011,0.821258849,2.81489708,2.78170426,1.38333066,1.32212507
365.128859,0.886821492,0.88842609,0.858377324,0.83840503,2.84058634,2.76683755,0.737364659,1.91848589
365.223,0.887946284,0.887209059,0.845811178,0.824683323,2.83823269,2.76402958,0.794233479,2.00444314
365.32300000000004,0.887038351,0.888772089,0.852321018,0.832172574,2.85122279,2.7490158,0.586928518,2.22134616
365.423,0.887349631,0.886933609,0.855296562,0.835541501,2.84335769,2.76611425,0.712319677,2.08603441
365.52299999999997,0.888786564,0.887311146,0.842247065,0.822287346,2.8268505,2.7729701,1.00647302,1.79468948
365.623,0.886684986,0.888013203,0.860617476,0.841059276,2.81936374,2.78364589,1.24800643,1.49779202
365.723,0.887200159,0.887855337,0.844783964,0.824963378,2.81047865,2.78807124,1.42507236,1.30128544
365.823,0.88877754,0.887043754,0.851835774,0.83210316,2.80781577,2.79397858,1.53997363,1.18378255
365.923,0.886933841,0.887349803,0.855338107,0.835730868,2.80538981,2.79677068,1.6057782,1.11464141
366.023,0.887308568,0.888783797,0.842166923,0.822257714,2.80197262,2.79647381,1.64110826,1.0783672
366.123,0.888018977,0.886690984,0.860580592,0.841033999,2.80418212,2.80043422,1.65859623,1.06049299
366.22299999999996,0.887848341,0.887193193,0.844886051,0.82506472,2.80079196,2.79816993,1.66410225,1.05323862
366.323,0.887048875,0.888782427,0.851690321,0.831950412,2.80210312,2.79994655,1.66407849,1.05449105
366.423,0.887348488,0.886932629,0.855458635,0.835844202,2.80223853,2.80020847,1.65815932,1.059074
366.523,0.88878068,0.887305654,0.842128611,0.822210736,2.8003269,2.7982663,1.64995765,1.06769411
366.623,0.88669699,0.888024755,0.860568445,0.841013275,2.80346812,2.80124578,1.64150996,1.07663134
366.723,0.887186316,0.887841438,0.845000824,0.825171038,2.80063868,2.79839781,1.63205871,1.08478446
366.823,0.888787179,0.887053863,0.851549836,0.831799717,2.80223603,2.79978067,1.62351366,1.09476489
366.923,0.886928932,0.887344626,0.855625232,0.836003681,2.80259113,2.79990737,1.61350446,1.10351446
367.02299999999997,0.887302661,0.888777499,0.842084435,0.822157905,2.8007344,2.79782134,1.60373745,1.11369358
367.123,0.88803061,0.886703075,0.860552378,0.840988759,2.80393117,2.80076958,1.59507011,1.12285254
367.223,0.887834556,0.88717945,0.845105796,0.825267863,2.80113317,2.79791693,1.58633519,1.13028503
367.32300000000004,0.887058932,0.888792015,0.851402403,0.83164301,2.80267219,2.79927976,1.57926629,1.13880262
367.423,0.887343794,0.886928203,0.85573711,0.836107694,2.80305885,2.7994659,1.57079895,1.14603945
367.52299999999997,0.888773601,0.887299005,0.842051582,0.822115887,2.80116155,2.79735962,1.56248554,1.15477415
367.623,0.886709199,0.888036501,0.860535713,0.840963796,2.8043602,2.80032912,1.5550591,1.16272975
367.723,0.887171871,0.887826991,0.845222604,0.825376642,2.80156043,2.79751065,1.54789654,1.16860229
367.823,0.888796714,0.887063865,0.851258741,0.831490013,2.80303179,2.79886118,1.54247052,1.17549573
367.923,0.886927829,0.887343345,0.855841582,0.836205408,2.80343217,2.79912091,1.53569188,1.18107168
368.023,0.887295792,0.888770207,0.842008293,0.822064695,2.80147419,2.79701526,1.52918337,1.18799521
368.12300000000005,0.888042473,0.886715404,0.86051406,0.840934423,2.80465934,2.80002023,1.52321379,1.19451931
368.22299999999996,0.887820169,0.887165063,0.845332124,0.825478755,2.80185739,2.79723678,1.51743634,1.19900685
368.323,0.887068754,0.88880137,0.851115034,0.831337447,2.80326647,2.79857097,1.51335176,1.20456778
368.423,0.887342633,0.886927226,0.855952643,0.836309367,2.80368867,2.79889746,1.50791999,1.20881778
368.523,0.888767204,0.887292959,0.841962232,0.822011291,2.80167137,2.79679067,1.50291787,1.21422165
368.623,0.886721684,0.888048518,0.860490193,0.840903142,2.80485758,2.79981386,1.49787404,1.21984156
368.723,0.887158289,0.887813384,0.845442537,0.825582241,2.80205759,2.79706226,1.4931617,1.22325875
368.82300000000004,0.888805973,0.88707359,0.850969455,0.831183536,2.80340454,2.79837917,1.49024021,1.22766051
368.923,0.886926693,0.887341987,0.856062322,0.836412517,2.80384948,2.79877135,1.48597224,1.2307645
369.02299999999997,0.887289457,0.888763522,0.841931531,0.821973738,2.80178333,2.79665365,1.48206367,1.23505854
369.123,0.888054602,0.886728,0.860467207,0.840873262,2.80496807,2.79969555,1.47786179,1.23985605
369.223,0.887806629,0.887151542,0.845554618,0.825688,2.80217218,2.79697509,1.47400992,1.24240468
369.323,0.887078398,0.888810549,0.850828677,0.831034974,2.80346267,2.79826869,1.47198251,1.24591441
369.423,0.887341394,0.886926217,0.856172208,0.836516506,2.80393107,2.79872551,1.46871532,1.24803472
369.523,0.888759798,0.887285919,0.841880853,0.821916944,2.80180871,2.79660811,1.46597476,1.25114131
369.623,0.88673437,0.888060734,0.860436011,0.840836152,2.80498333,2.79967187,1.46263602,1.25509516
369.72299999999996,0.887144845,0.887799929,0.845666072,0.825793942,2.80219449,2.7969816,1.45951349,1.2569045
369.823,0.888815043,0.887083127,0.85068041,0.830879783,2.80342713,2.79825263,1.45828244,1.25961888
369.923,0.886925826,0.887340882,0.85627933,0.836618512,2.80392687,2.79876642,1.45571829,1.26105351
370.016914,0.889317912,0.887384792,0.845589999,0.824472089,2.8060912,2.79549121,1.44335299,1.2835972
370.116914,0.886706508,0.88778784,0.860684352,0.840594589,2.82252577,2.75456257,0.725632623,1.8453642
370.211,0.888703306,0.886886622,0.839813413,0.818948053,2.8385388,2.77816978,0.732026469,1.83964424
370.31100000000004,0.886806505,0.888285949,0.85953731,0.839396175,2.8479953,2.7530752,0.576940496,2.09652962
370.411,0.887131709,0.8875382,0.848361294,0.828325281,2.84137736,2.77006413,0.679394639,2.04953897
370.51099999999997,0.888899351,0.887168443,0.847547536,0.827573458,2.82551523,2.77803036,0.978385957,1.80660358
370.611,0.886811913,0.887475345,0.858404143,0.838713873,2.8147208,2.78670346,1.22126058,1.54013803
370.711,0.887252132,0.888571268,0.841643531,0.8216346,2.80521273,2.7905642,1.35798633,1.32916741
370.811,0.888292763,0.886813866,0.85907315,0.839408598,2.80595498,2.7988264,1.4994454,1.210406
370.911,0.887533201,0.887126697,0.848427889,0.828566104,2.80081904,2.79924209,1.57993615,1.13420179
371.011,0.887171539,0.888902227,0.8473808,0.827473382,2.79936701,2.80117017,1.62587012,1.09072316
371.11100000000005,0.887476652,0.886813386,0.858473699,0.838808056,2.79996099,2.80365098,1.64885713,1.06863192
371.21099999999996,0.888565372,0.887246357,0.84164164,0.821644992,2.79671337,2.80156707,1.65851581,1.06020606
371.311,0.886820942,0.888299598,0.858989249,0.839328836,2.79944282,2.80482854,1.66102259,1.0591942
371.411,0.887121307,0.887527841,0.848554176,0.828695578,2.79721725,2.80297581,1.65766121,1.06181473
371.511,0.888904911,0.88717445,0.847252795,0.827346114,2.79736477,2.80320742,1.65213605,1.06862371
371.611,0.886814725,0.887477828,0.858546781,0.838882959,2.79900154,2.80466136,1.64334203,1.07689525
371.711,0.887240494,0.88855939,0.841652854,0.821657446,2.7963674,2.80190103,1.63362595,1.08647635
371.81100000000004,0.888306435,0.886828023,0.858899257,0.839240069,2.79945683,2.80477147,1.62501644,1.09564859
371.911,0.887522489,0.88711592,0.848683621,0.828827221,2.79748371,2.80273419,1.6157738,1.1036487
372.01099999999997,0.887177274,0.88890751,0.847125974,0.827219823,2.79770765,2.80280302,1.60752559,1.11294184
372.111,0.887479486,0.886816577,0.858610133,0.838948447,2.79943338,2.80424565,1.59806992,1.12177326
372.211,0.888553379,0.887234595,0.841663148,0.821669471,2.79681512,2.80143449,1.58856937,1.13116014
372.311,0.886835113,0.888313282,0.858806331,0.839148724,2.79989724,2.80428835,1.58080193,1.13954103
372.411,0.88711064,0.887517247,0.848810797,0.828956896,2.7979539,2.80228871,1.57277104,1.14634481
372.511,0.888910038,0.887180027,0.846998874,0.827093551,2.79811998,2.80233025,1.56596852,1.15418028
372.611,0.886818283,0.887481026,0.858689632,0.83903079,2.79985084,2.80384395,1.55821188,1.16131286
372.71099999999996,0.887228744,0.888547407,0.841680698,0.821688833,2.79720604,2.80103024,1.5503705,1.16905731
372.811,0.88832012,0.886842195,0.858712385,0.839056636,2.80025492,2.80389173,1.54399291,1.17610294
372.911,0.887512161,0.887105509,0.848944393,0.829093305,2.79832827,2.80194346,1.5374091,1.18148465
373.011,0.887182662,0.888912447,0.846875686,0.826971247,2.79844204,2.8019541,1.5318826,1.1880567
373.111,0.887485457,0.88682306,0.858746388,0.839089668,2.80017654,2.80353,1.52559356,1.19373884
373.211,0.888541281,0.887222722,0.841694069,0.821704563,2.79750101,2.80072406,1.51918274,1.20004765
373.311,0.886849288,0.888326969,0.858614934,0.838961501,2.80050742,2.80360273,1.51432404,1.20561091
373.411,0.887100733,0.88750743,0.849075682,0.829228098,2.79858507,2.80171842,1.50930157,1.20944705
373.51099999999997,0.888914842,0.887185275,0.846747695,0.826845354,2.79861509,2.80172859,1.50549803,1.21429367
373.611,0.886824193,0.88748646,0.858821249,0.839168779,2.80036053,2.80337236,1.50064169,1.21857314
373.711,0.88721679,0.888535239,0.841718285,0.821731365,2.7976496,2.80056894,1.49559211,1.22350909
373.81100000000004,0.8883338,0.886856363,0.858516561,0.838865991,2.80063658,2.80343904,1.49149704,1.22834294
373.911,0.887502355,0.88709561,0.849202851,0.829359227,2.79873571,2.80160172,1.48739314,1.2312665
374.011,0.887187782,0.88891713,0.846621947,0.826721938,2.79870724,2.80158711,1.48457178,1.23512843
374.111,0.887487928,0.886825827,0.858900009,0.839251606,2.80047239,2.80328737,1.48070943,1.23842974
374.211,0.888528909,0.887210556,0.841732828,0.821749472,2.79773617,2.80047738,1.47649727,1.24251403
374.311,0.886863434,0.888340627,0.858415054,0.838767793,2.80070355,2.80333803,1.47304395,1.24672756
374.411,0.887090556,0.887497354,0.849329678,0.829490607,2.79882027,2.8015521,1.46980835,1.24878679
374.511,0.888919307,0.887190179,0.846497963,0.82660095,2.79872856,2.80151773,1.46797323,1.25165915
374.611,0.88682758,0.887489511,0.858976748,0.839333091,2.80051123,2.80327578,1.46506077,1.25402608
374.711,0.887204205,0.888522457,0.841743276,0.821764355,2.79773556,2.80047456,1.46189902,1.2570421
374.811,0.888347476,0.886870528,0.8583093,0.838666309,2.80067487,2.8033326,1.45918725,1.26053257
374.911,0.887492427,0.887085574,0.849455837,0.829622153,2.79881599,2.80159242,1.45662077,1.26192611
375.004994,0.890176692,0.888142125,0.845651186,0.825713901,2.79772651,2.80052333,1.45295397,1.26170043
375.104994,0.887004514,0.887273211,0.856558042,0.836377605,2.82567446,2.77493956,0.845855404,1.782004
375.20059999999995,0.888424456,0.886973019,0.859412869,0.839584887,2.82975241,2.78249671,0.839844634,1.93136678
375.299,0.88677066,0.887664694,0.860648271,0.840461272,2.83853236,2.75621055,0.600929228,2.20449878
375.399,0.887143866,0.888278497,0.842817025,0.822641143,2.83558102,2.77072899,0.673987571,2.12167246
375.499,0.888557534,0.886961125,0.85567867,0.835894744,2.82344143,2.78182734,0.947587906,1.85544934
375.599,0.887272371,0.887123262,0.852332239,0.832507043,2.81097695,2.78802664,1.19597844,1.55929546
375.69899999999996,0.887237358,0.888925847,0.84396357,0.823989181,2.8039645,2.79489376,1.38125568,1.34766954
375.799,0.887673228,0.886778602,0.860318944,0.84067819,2.80204032,2.80207949,1.50346238,1.22024825
375.899,0.888271674,0.887137089,0.842789168,0.822814753,2.79613774,2.80199811,1.57691774,1.14378456
375.999,0.886967813,0.888563993,0.855494403,0.835792133,2.7968983,2.80616462,1.61913876,1.10144918
376.099,0.887120031,0.887269226,0.852425952,0.832640224,2.79495004,2.80626563,1.63914646,1.07894821
376.199,0.888926106,0.887237844,0.843863033,0.823909177,2.79339329,2.80586232,1.64757695,1.07086043
376.299,0.886782691,0.887677107,0.860351362,0.840725453,2.79574955,2.80866418,1.64721253,1.07086026
376.399,0.887129926,0.888264476,0.84284904,0.822887492,2.79256843,2.80582238,1.64268659,1.07439114
376.49899999999997,0.888570079,0.886974141,0.855354293,0.835663325,2.79496794,2.80822478,1.63745761,1.08093324
376.599,0.887266111,0.887116821,0.852549342,0.832776315,2.79406263,2.80730236,1.62924808,1.08759824
376.699,0.887237937,0.88892599,0.843772947,0.823830059,2.79306173,2.80621409,1.6212215,1.09652918
376.79900000000004,0.887681146,0.886786954,0.860376441,0.84076265,2.79580018,2.80865942,1.61146455,1.10624906
376.899,0.888257277,0.887122758,0.842910618,0.822960474,2.79283327,2.80557899,1.60174475,1.11509865
376.999,0.886980569,0.888576272,0.855208979,0.8355289,2.79530819,2.80783706,1.59433486,1.12386925
377.099,0.8871137,0.887263087,0.852672477,0.832912115,2.79449697,2.8069019,1.58571841,1.1309585
377.199,0.888925271,0.887237384,0.843694066,0.823762782,2.79347756,2.80575324,1.57818604,1.13939061
377.299,0.886791341,0.887685296,0.860395573,0.840794292,2.79623246,2.80823577,1.5696589,1.14790258
377.399,0.887115583,0.888250074,0.842971978,0.823033752,2.793261,2.80515744,1.56116231,1.15552858
377.499,0.888582427,0.886986959,0.855062038,0.835393213,2.79568885,2.80740366,1.555155,1.16291601
377.59900000000005,0.887260147,0.887110659,0.852793364,0.833046006,2.79490383,2.80652938,1.54804487,1.1685212
377.699,0.887237216,0.8889249,0.843605664,0.823685836,2.79382432,2.80536242,1.54204879,1.1754197
377.799,0.887689391,0.886795664,0.860422714,0.840834284,2.79658124,2.80789765,1.5350599,1.18242369
377.899,0.888242813,0.887108347,0.843038311,0.823112163,2.79360064,2.80482901,1.5278202,1.18879064
377.999,0.886992834,0.888588014,0.854929912,0.835272352,2.79597538,2.80706977,1.52321609,1.19479165
378.099,0.887107678,0.887257261,0.852918527,0.833183614,2.7952112,2.80626107,1.51754536,1.19897529
378.199,0.888924388,0.887236904,0.843520396,0.823612248,2.79408115,2.80506543,1.51266549,1.20475227
378.29900000000004,0.886799425,0.887692871,0.860431394,0.840856294,2.79682653,2.80766463,1.50733982,1.21011709
378.399,0.88710115,0.888235597,0.843101953,0.823188631,2.79382366,2.80461956,1.50147265,1.21509983
378.49899999999997,0.888594596,0.886999597,0.85476563,0.835120519,2.79613961,2.80685444,1.49817005,1.21981113
378.599,0.887254486,0.887104789,0.853034732,0.83331488,2.7953943,2.80611504,1.49384483,1.22266021
378.699,0.887236498,0.888923786,0.843432174,0.82353679,2.79419224,2.80491633,1.490482,1.22690803
378.799,0.887697337,0.88680411,0.860452633,0.84089192,2.79693528,2.80756842,1.48639039,1.23106181
378.899,0.888228293,0.887093859,0.843171144,0.823271106,2.79392935,2.80453059,1.48138128,1.2351724
378.999,0.887005842,0.888600609,0.854616181,0.834983773,2.79620555,2.80674154,1.47872514,1.23924856
379.09900000000005,0.887101852,0.887251657,0.853155898,0.833450778,2.79549005,2.80605948,1.47526431,1.24124509
379.19899999999996,0.888923042,0.887235947,0.843347211,0.823465017,2.79423468,2.80483797,1.47279903,1.24458206
379.299,0.886807814,0.887700737,0.860442362,0.84089586,2.79698549,2.80752826,1.46956564,1.24790056
379.399,0.887086671,0.888221093,0.843236644,0.823350643,2.79397684,2.80450071,1.46518428,1.25136796
379.499,0.888606587,0.887012052,0.854464446,0.83484542,2.7962054,2.80669474,1.46330109,1.25467887
379.599,0.887249109,0.887099191,0.853278025,0.833588395,2.79551779,2.80607186,1.46065158,1.2558744
379.699,0.887235277,0.88892218,0.843263318,0.823395037,2.79420812,2.80482977,1.45902322,1.25835904
379.79900000000004,0.88770535,0.886812665,0.860460816,0.840930206,2.79696253,2.80756491,1.45659176,1.26089719
379.899,0.888214133,0.8870797,0.843305015,0.823433393,2.79394751,2.80454854,1.452953,1.26360541
379.99850000000004,0.88726195,0.888988287,0.848714397,0.828989551,2.79530529,2.80587344,1.45139532,1.26662069
380.09299999999996,0.88756141,0.887008941,0.849419221,0.829107842,2.81423896,2.77468824,0.921659144,1.77175092
380.193,0.887186118,0.888918,0.846660793,0.826690523,2.82893423,2.78946454,0.767122161,1.75248897
380.287,0.887082497,0.887195551,0.856321797,0.836081918,2.83100182,2.76004962,0.597329716,2.03575102
380.387,0.887227028,0.888835115,0.842076875,0.821965185,2.83356145,2.77621216,0.655582133,2.05799567
380.487,0.887933056,0.886828099,0.860519385,0.840912503,2.82140333,2.78699633,0.923371533,1.85380461
380.58700000000005,0.887952659,0.887026917,0.845395593,0.825519924,2.80661432,2.79163931,1.17708262,1.59522658
380.687,0.887098078,0.888775785,0.851028165,0.831337567,2.80001817,2.79914015,1.3242725,1.38072306
380.787,0.887189648,0.887078905,0.855977987,0.836351108,2.79829056,2.8052582,1.45557153,1.24982468
380.887,0.888832366,0.887224378,0.841916478,0.822031152,2.79290555,2.80557538,1.54304257,1.17204707
380.987,0.886834565,0.88793928,0.860437639,0.840929933,2.79419135,2.81033806,1.59193626,1.12504656
381.087,0.887020096,0.887945828,0.845468898,0.825642992,2.79037146,2.80881085,1.6185588,1.09847712
381.187,0.888779847,0.887102313,0.850845728,0.831187387,2.79102585,2.81069443,1.63221152,1.08698973
381.28700000000003,0.887078423,0.887189022,0.856079076,0.836478406,2.79118471,2.81148744,1.6355321,1.08350318
381.387,0.887220783,0.888828617,0.841869178,0.822006763,2.78891831,2.8095679,1.6338406,1.08602312
381.48699999999997,0.887945381,0.886840914,0.860398294,0.840912945,2.79197955,2.81262489,1.62843819,1.09201273
381.587,0.887939114,0.887013342,0.845567177,0.825763182,2.7892406,2.81001044,1.62137108,1.09808585
381.687,0.887107098,0.88878442,0.850688762,0.831050937,2.79050212,2.81117549,1.61472298,1.10586754
381.787,0.887188443,0.887077993,0.856174072,0.836595877,2.79110106,2.81160447,1.60617869,1.11347467
381.887,0.888824903,0.887217253,0.841808327,0.821966889,2.7890499,2.8094118,1.59783568,1.12215985
381.987,0.886847074,0.88795131,0.860355563,0.840892106,2.79226322,2.81232992,1.58887205,1.13147428
382.08700000000005,0.887006629,0.887932445,0.845666086,0.825883979,2.7896214,2.80965423,1.58026126,1.13900338
382.18699999999995,0.888788703,0.887111585,0.850533106,0.83091603,2.79086638,2.81074973,1.5735912,1.14674011
382.287,0.887077629,0.887187927,0.856268373,0.836712952,2.79151374,2.81121937,1.56585705,1.15351298
382.387,0.887213524,0.888821049,0.84176579,0.821946474,2.78942049,2.80900947,1.5587247,1.16096961
382.487,0.887957484,0.8868535,0.860310177,0.840869613,2.79262255,2.81195649,1.5512945,1.16876364
382.587,0.887925816,0.886999954,0.845765941,0.826006319,2.78998812,2.8093142,1.54406858,1.17495084
382.687,0.887116207,0.888793116,0.850373604,0.830777571,2.79117332,2.81038678,1.53878186,1.18132426
382.78700000000003,0.887187486,0.887077345,0.856360999,0.836828762,2.79184449,2.81091982,1.53244382,1.18671957
382.887,0.888817038,0.88720965,0.841727789,0.821930553,2.78970546,2.80869978,1.52669342,1.19279538
382.98699999999997,0.886860507,0.887964194,0.860253087,0.840835055,2.792897,2.81166862,1.52050541,1.19937152
383.087,0.886993327,0.887919239,0.84586641,0.826129475,2.79027526,2.80905579,1.5143503,1.20450948
383.187,0.888797308,0.887120611,0.850221809,0.830647293,2.79139931,2.81010938,1.51034829,1.20960868
383.28700000000003,0.887077116,0.887187098,0.85645467,0.836946102,2.79208326,2.81071419,1.50542629,1.21360249
383.387,0.887206346,0.888813668,0.841685818,0.821912154,2.78989132,2.8084897,1.5010409,1.21830978
383.487,0.88797064,0.886867218,0.860194939,0.840800665,2.79305881,2.81149502,1.49631591,1.22343956
383.587,0.887912715,0.88698675,0.845966083,0.826252631,2.79044118,2.80892041,1.49129252,1.22745758
383.687,0.887125126,0.888801634,0.850056549,0.830504298,2.79150034,2.80995697,1.48843008,1.23142699
383.787,0.887186802,0.887076983,0.856544004,0.837059791,2.7922085,2.81062387,1.48462592,1.23431854
383.887,0.888809488,0.887202295,0.8416495,0.821899094,2.78997563,2.8083861,1.48119732,1.23805955
383.987,0.886873766,0.887976935,0.860141503,0.840771809,2.79311823,2.81142336,1.47762533,1.24204966
384.087,0.886980209,0.887906232,0.846069196,0.826379743,2.79052162,2.80887218,1.47331197,1.24536192
384.187,0.888805849,0.887129547,0.849897638,0.830368006,2.79152652,2.80988077,1.47117292,1.24861375
384.287,0.887076542,0.887186153,0.856644861,0.837184664,2.7922621,2.81060766,1.46826093,1.25062393
384.387,0.887198122,0.888805191,0.841616212,0.821889536,2.79000125,2.80834294,1.46531492,1.2538716
384.48699999999997,0.887983679,0.886880761,0.860075809,0.840730954,2.79313609,2.8113944,1.46244882,1.25716899
384.587,0.887899744,0.886973655,0.846171799,0.826506779,2.79055694,2.8088697,1.45870274,1.25990951
384.687,0.887133903,0.88881,0.849738554,0.830232123,2.79150337,2.8098545,1.45724791,1.26248336
384.78700000000003,0.887186403,0.88707692,0.856725942,0.837292555,2.79225308,2.81065046,1.45526132,1.26358282
384.887,0.888800827,0.887193881,0.841581926,0.821880136,2.78993653,2.80839097,1.45352815,1.26559982
384.98699999999997,0.886887341,0.88799,0.86001681,0.840698102,2.79304926,2.81146793,1.45155737,1.26801963
385.080986,0.888275828,0.887039084,0.843570317,0.82330985,2.80864774,2.78246705,1.00128048,1.6350166
385.18098599999996,0.887043313,0.888575029,0.854458869,0.834861441,2.81925879,2.78985959,0.860671352,1.88109981
385.275,0.887648291,0.886950894,0.849254334,0.82899335,2.82514408,2.76833561,0.671689565,2.11191785
385.375,0.887186908,0.888908369,0.846797392,0.826997827,2.82782979,2.77842048,0.667250339,2.13154258
385.475,0.887337681,0.886970679,0.858689436,0.839219865,2.81697224,2.78908688,0.906845107,1.89576838
385.575,0.888625615,0.887133099,0.841581846,0.821848671,2.80260627,2.79325169,1.1535597,1.61329367
385.675,0.886945415,0.888235293,0.858420684,0.839092258,2.7994809,2.80410781,1.3397767,1.39149256
385.77500000000003,0.886953388,0.887650011,0.8489914,0.829405388,2.79282214,2.80710095,1.46794633,1.25537407
385.875,0.888911199,0.887189928,0.84652384,0.82697815,2.78989377,2.81018922,1.54707543,1.17507026
385.97499999999997,0.886972068,0.887338938,0.858702109,0.839348521,2.78984152,2.81370988,1.59082696,1.12915386
386.075,0.887126946,0.8886194,0.841560363,0.82189073,2.78602109,2.81200819,1.61285492,1.10577816
386.175,0.888242167,0.886952536,0.858297986,0.839011354,2.7884703,2.81557973,1.62321939,1.09589458
386.27500000000003,0.887644996,0.88694828,0.849101645,0.829551834,2.78616056,2.81405589,1.62516767,1.09202871
386.375,0.887192395,0.888913478,0.846383368,0.826869323,2.78601945,2.81424355,1.62349731,1.09477775
386.475,0.887340448,0.886973756,0.858765421,0.83944484,2.78774739,2.81600325,1.61756785,1.10002624
386.575,0.88861311,0.887120717,0.841568304,0.821930244,2.78496291,2.81317537,1.60972356,1.10747432
386.675,0.886959594,0.888248979,0.858183103,0.838928245,2.78803637,2.81604756,1.6023116,1.11596718
386.775,0.886942806,0.887639658,0.849222528,0.829704856,2.7861365,2.81415078,1.5942398,1.12243709
386.875,0.888915742,0.887194818,0.846253355,0.826769014,2.78616732,2.81406333,1.58725357,1.13066401
386.975,0.886975556,0.887342066,0.858828951,0.839540891,2.78805866,2.81572937,1.57858201,1.13875619
387.075,0.887114331,0.88860665,0.841566715,0.821960139,2.78530966,2.81282522,1.57017882,1.14679325
387.175,0.888255822,0.886966684,0.858063048,0.838840316,2.7883903,2.81565997,1.56302327,1.15506277
387.275,0.88763516,0.886938246,0.849327925,0.829843102,2.78652929,2.81379411,1.55583971,1.16066292
387.375,0.887197031,0.888917742,0.846108044,0.82665507,2.78649892,2.81368184,1.55019465,1.16756051
387.47499999999997,0.887343815,0.886977493,0.858887237,0.839632461,2.78840447,2.81541157,1.54315526,1.17405416
387.575,0.888600296,0.887108025,0.841576861,0.822002557,2.78561766,2.81251285,1.53626225,1.18058333
387.675,0.886973773,0.888262667,0.857944205,0.838753856,2.7886755,2.81534163,1.53024698,1.18773874
387.77500000000003,0.886933328,0.887630344,0.849441466,0.829989715,2.78684026,2.8135209,1.52419734,1.19222195
387.875,0.888919753,0.887199222,0.845972968,0.826551209,2.78674312,2.81339013,1.51994609,1.19773165
387.97499999999997,0.886979535,0.887345664,0.858945265,0.839724064,2.78866455,2.8151809,1.51427428,1.20288637
388.075,0.887102745,0.888594841,0.841574862,0.822032565,2.78585063,2.8122813,1.50858094,1.20820726
388.175,0.888269583,0.886980937,0.857822326,0.838664478,2.7888819,2.81510242,1.50352118,1.21442699
388.275,0.887625604,0.886928482,0.849554515,0.830136256,2.78706914,2.8133311,1.49849862,1.2178907
388.375,0.887201501,0.888921859,0.845840208,0.826450204,2.78690149,2.81318582,1.49556732,1.22207735
388.475,0.887347623,0.886981691,0.859001294,0.839814216,2.78883351,2.8150417,1.49124998,1.22590047
388.57500000000005,0.888585735,0.887093442,0.841604695,0.822095662,2.78597703,2.81215517,1.48682034,1.22993951
388.67499999999995,0.886987996,0.888276394,0.857693263,0.838568979,2.78897531,2.81497586,1.48283235,1.23510473
388.775,0.886923714,0.887620945,0.849666387,0.830282404,2.78718602,2.81325451,1.47873953,1.23764154
388.875,0.888923704,0.887203526,0.845704064,0.826346272,2.78696082,2.81308272,1.47671297,1.24091743
388.975,0.886983966,0.887349697,0.859054334,0.839901957,2.78891374,2.81499172,1.47329073,1.24386862
389.075,0.887087118,0.88857936,0.841620478,0.822144984,2.78603087,2.81210452,1.46969162,1.24706051
389.175,0.888282488,0.886994394,0.857573177,0.838482234,2.78899858,2.81492121,1.46649956,1.25144275
389.27500000000003,0.887616334,0.886918992,0.849780123,0.830430927,2.78724251,2.81323905,1.46293687,1.253452
