time_ns,ADC_P,ADC_N,DIGIF_P,DIGIF_N
292.40299999999996,1.19975201,0.0016396291,3.16447631,3.2331783
292.503,1.1998624,0.00152447057,3.16788594,3.22979603
292.603,1.19973956,0.00112068253,3.17089343,3.22669642
292.703,1.19982936,0.00103964415,3.17375541,3.22389429
292.803,1.19982329,0.000978037244,3.17637848,3.22121862
292.903,1.19974894,0.000810805145,3.17872121,3.21885714
293.00300000000004,1.19987141,0.00082420651,3.18083517,3.21678575
293.10299999999995,1.1997607,0.000532861816,3.18262599,3.2149141
293.203,1.19985684,0.0005331939,3.18435067,3.21325877
293.303,1.19986224,0.000537863486,3.18592001,3.21164611
293.403,1.19979139,0.000439093369,3.18730989,3.21024268
293.503,1.1999173,0.000504492013,3.18854873,3.20905221
293.603,1.19980763,0.000277580556,3.18956021,3.20796337
293.70300000000003,1.19990284,0.000291925275,3.19054772,3.20704827
293.803,1.19991424,0.000313088704,3.19145296,3.20610369
293.90299999999996,1.19984252,0.000248927277,3.19226578,3.20527824
294.003,1.19996588,0.000342853108,3.19298568,3.20460907
294.103,1.19985459,0.000139435261,3.19352854,3.20398978
294.20300000000003,1.19994563,0.000167980087,3.19409285,3.20349859
294.303,1.19995691,0.000200795957,3.19461638,3.20293768
294.403,1.1998817,0.000154805164,3.1950957,3.20244525
294.503,1.20000008,0.000256895741,3.19551268,3.20208016
294.603,1.19989032,7.92755969e-05,3.19579419,3.20172234
294.703,1.19997205,0.000102947814,3.19611052,3.2014791
294.803,1.19998246,0.000123821291,3.19640224,3.20115134
294.903,1.19990896,9.12072949e-05,3.19669178,3.20084789
295.0002,1.19973332,-9.38459307e-05,3.19682213,3.2005512
295.09700000000004,1.19176683,0.00900723304,3.21005178,3.18752177
295.197,1.20805738,0.112708995,3.26739378,3.13133651
295.290899,1.21536553,0.356257679,3.29963661,3.09910118
295.390899,1.20388783,0.525759867,3.29993321,3.09964534
295.490899,1.21170783,0.646190167,3.29998524,3.09970484
295.590899,1.23531535,0.838473099,3.29993993,3.09958357
295.690899,1.21256313,1.00028772,3.29988966,3.09977408
295.790899,1.20072913,1.06880677,3.29993264,3.09978057
295.890899,1.19987956,1.10693151,3.29996754,3.0996597
295.990899,1.20057424,1.13308269,3.29984936,3.0995769
296.090899,1.20082297,1.15178646,3.29938134,3.09982657
296.190899,1.20100939,1.1654803,3.29827025,3.10082917
296.29089899999997,1.20093763,1.17523163,3.29611096,3.10275933
296.390899,1.201081,1.18233249,3.29294599,3.10581805
296.490899,1.20131683,1.18744567,3.28883043,3.10977253
296.59089900000004,1.20141928,1.19100973,3.28404385,3.11438123
296.690899,1.20170379,1.19371603,3.27886705,3.11948658
296.79089899999997,1.20176698,1.19547252,3.27338752,3.12477982
296.890899,1.20191744,1.19676839,3.26786095,3.13024945
296.990899,1.20200977,1.19766208,3.26234776,3.13566106
297.090899,1.20186496,1.19817324,3.25701781,3.14087725
297.190899,1.2018413,1.19870875,3.25198846,3.145901
297.290899,1.20160238,1.19892861,3.24716828,3.15059946
297.39089900000005,1.20147607,1.19915879,3.24268562,3.15508449
297.49089899999996,1.20136668,1.19930863,3.23846039,3.15926349
297.590899,1.20110302,1.19928983,3.234565,3.1630926
297.690899,1.20101251,1.19946371,3.23107181,3.1666218
297.790899,1.20074617,1.19944533,3.22782952,3.16977816
297.890899,1.20061876,1.19952438,3.22492048,3.17271864
297.990899,1.20054236,1.19957883,3.22221528,3.17540335
298.09089900000004,1.20033922,1.19949222,3.21975705,3.17781516
298.190899,1.2003167,1.19962636,3.21762548,3.17999961
298.29089899999997,1.20012574,1.19958103,3.21564876,3.18190422
298.390899,1.20005756,1.19965201,3.21392943,3.18366516
298.490899,1.20004059,1.19971167,3.21232138,3.18526254
298.59089900000004,1.19990676,1.19962021,3.21084525,3.18669871
298.690899,1.19995108,1.19974708,3.20960421,3.18799853
298.790899,1.19982086,1.19969524,3.20843628,3.18909917
298.890899,1.19979411,1.19976434,3.20746227,3.19011759
298.990899,1.19981363,1.19982894,3.20653281,3.19104019
299.090899,1.19971935,1.19973244,3.20565395,3.19188071
299.190899,1.19980125,1.19984997,3.20494609,3.19264947
299.290899,1.19970064,1.19979431,3.20426471,3.19326535
299.390899,1.19969479,1.1998577,3.20372965,3.19384517
299.490899,1.1997334,1.19991973,3.20319614,3.19437365
299.590899,1.19965679,1.19981681,3.20266746,3.19486399
299.690899,1.19975743,1.19992461,3.20226879,3.19532445
299.79089899999997,1.19966858,1.19986705,3.20187387,3.19565469
299.890899,1.19967476,1.19991839,3.20158554,3.19598733
299.990899,1.1997168,1.19998209,3.20128907,3.19627996
300.085,1.21860457,1.21812611,3.20018743,3.19718878
300.185,0.90328382,0.701125214,3.09502371,3.29425753
300.278791,1.07973504,0.128361356,3.09823593,3.30015083
300.378791,1.17714496,0.0367095679,3.09981948,3.30057508
300.478791,1.18851875,0.0156275828,3.09961761,3.30044549
300.578791,1.19335485,0.00850197693,3.09941092,3.30035339
300.67879100000005,1.19649073,0.00984429679,3.09926649,3.3002819
300.77879099999996,1.19694688,0.0112627234,3.09913217,3.30004233
300.878791,1.19817872,0.0101447653,3.09953324,3.29956376
300.978791,1.19901297,0.0108216107,3.10078029,3.29811257
301.078791,1.19948472,0.0119556271,3.10342226,3.29532437
301.178791,1.19984105,0.0130330635,3.10742905,3.29119627
301.278791,1.1997649,0.0131545782,3.11225273,3.28614993
301.37879100000004,1.19976153,0.0124413926,3.11738959,3.28095332
301.478791,1.19967622,0.0109460528,3.12238479,3.27579454
301.57879099999997,1.19963223,0.0091648437,3.12725376,3.27084244
301.678791,1.19978574,0.00772501769,3.13210825,3.26594765
301.778791,1.19970921,0.00635781298,3.1369222,3.26099197
301.87879100000004,1.19977904,0.00528337264,3.14167278,3.25625232
301.978791,1.19976805,0.00428411536,3.14621554,3.25160274
302.078791,1.19973503,0.00341619571,3.15060335,3.24717518
302.178791,1.19987665,0.00294116976,3.15485405,3.24292468
302.278791,1.19977576,0.00246138055,3.15890974,3.23876338
302.378791,1.19982008,0.0021904249,3.1627454,3.23497279
302.478791,1.19978442,0.00182538589,3.16619344,3.23144933
302.578791,1.19973447,0.001448554,3.16935467,3.22827476
302.678791,1.19986679,0.00133844027,3.17229735,3.22535764
302.778791,1.19976728,0.00112065161,3.17500398,3.22256685
302.878791,1.19982321,0.00108670287,3.17752176,3.22011319
302.978791,1.19979625,0.000907434932,3.17968814,3.21788774
303.07879099999997,1.1997543,0.000706141126,3.18164518,3.21592867
303.178791,1.19988926,0.00069459,3.18342233,3.2141884
303.278791,1.19979998,0.000549417163,3.18503524,3.21249971
303.37879100000004,1.19986666,0.000604455726,3.1865671,3.21103934
303.478791,1.19984494,0.000504697455,3.18783497,3.20971893
303.57879099999997,1.19980322,0.000364518427,3.18896867,3.20858647
303.678791,1.19993871,0.00040345687,3.18999646,3.20759989
303.778791,1.19984726,0.000286919104,3.19092134,3.20660169
303.878791,1.19991967,0.000386977093,3.19184273,3.2057543
303.978791,1.19989484,0.000315631079,3.19255832,3.20498894
304.078791,1.19985555,0.000212533644,3.19320007,3.20434866
304.17879100000005,1.19998021,0.00026623549,3.1937823,3.20380951
304.27879099999996,1.19988586,0.000142920852,3.19428683,3.20323208
304.378791,1.19996203,0.000260542903,3.1948472,3.2027467
304.478791,1.19993491,0.000210556307,3.19524887,3.20229675
304.578791,1.1998894,0.000124863614,3.19561025,3.20193606
304.678791,1.20001127,0.000178003246,3.19592739,3.20166321
304.778791,1.19991298,5.84942799e-05,3.19619973,3.20131771
304.87879100000004,1.19999316,0.00019249835,3.19655726,3.20103559
304.978791,1.1999607,0.000156197173,3.19678385,3.20076171
305.073,1.19603641,0.00796285688,3.20593635,3.19166136
305.173,1.20260909,0.0778023346,3.25048472,3.14795777
305.26676299999997,1.22251565,0.309242389,3.299234,3.09925353
305.366763,1.20220717,0.5051628,3.29995901,3.09964236
305.466763,1.20703448,0.630683912,3.29992409,3.09968121
305.56676300000004,1.22586619,0.768863356,3.30010458,3.09976455
305.666763,1.22408408,0.962158897,3.29985659,3.09964809
305.76676299999997,1.20534275,1.05197752,3.29991604,3.09977449
305.866763,1.20150892,1.09688163,3.29997619,3.09969724
305.966763,1.20139144,1.12601942,3.29987451,3.09955093
306.066763,1.20168129,1.14679051,3.29957718,3.0997275
306.166763,1.20172775,1.1617439,3.29864934,3.10045908
306.266763,1.20155647,1.17247577,3.29681238,3.10211431
306.366763,1.20158444,1.18039562,3.29396917,3.10485263
306.46676299999996,1.20145466,1.18595705,3.29013105,3.10847017
306.566763,1.20152159,1.19009953,3.28563897,3.11287886
306.666763,1.20162163,1.19302478,3.28058379,3.1177761
306.76676299999997,1.20166439,1.19500263,3.27520695,3.1230107
306.866763,1.20187885,1.19651653,3.26970143,3.128458
306.966763,1.20182759,1.19737976,3.26414368,3.13384983
307.06676300000004,1.2018228,1.19812228,3.2588195,3.13915028
307.16676299999995,1.20172996,1.19862105,3.2536615,3.14421488
307.26676299999997,1.20151909,1.19888968,3.24876304,3.14903473
307.366763,1.20149318,1.19919744,3.24414664,3.15365405
307.466763,1.20125462,1.19921208,3.23977163,3.15791962
307.566763,1.20111708,1.19935699,3.23583649,3.16188008
307.666763,1.20093653,1.19945472,3.2322014,3.16546614
307.766763,1.20067703,1.19945334,3.22888239,3.16874331
307.866763,1.20063689,1.19959474,3.22585451,3.17180638
307.96676299999996,1.20042958,1.19949924,3.22301366,3.17456466
308.066763,1.20035032,1.19956648,3.22054168,3.17708305
308.166763,1.20023778,1.19961942,3.21829827,3.17929596
308.266763,1.20004745,1.19958622,3.21628059,3.18128548
308.366763,1.20006621,1.19972267,3.2144798,3.18313374
308.466763,1.19992553,1.19962815,3.21276051,3.18478032
308.566763,1.19992085,1.19968296,3.21129458,3.18629962
308.666763,1.19987226,1.19973407,3.20998062,3.18758994
308.76676299999997,1.19973526,1.19969921,3.20880988,3.18873656
308.866763,1.1998002,1.19983579,3.20777897,3.18981928
308.966763,1.19970288,1.19974144,3.20675297,3.19077593
309.06676300000004,1.19974082,1.19978721,3.20590197,3.19168218
309.166763,1.19972707,1.19983557,3.20514995,3.19241335
309.266763,1.19961965,1.19979229,3.2044801,3.19305976
309.366763,1.19970389,1.19992606,3.20390926,3.19368411
309.466763,1.19962043,1.19983689,3.20330351,3.19422173
309.566763,1.19968034,1.199874,3.20281014,3.19477055
309.666763,1.19968832,1.19991443,3.20237818,3.19518313
309.766763,1.19959527,1.19986148,3.20199675,3.19554071
309.866763,1.19968534,1.19999503,3.20169687,3.19589499
309.966763,1.19961198,1.19990167,3.20132578,3.19619844
310.061,1.22736341,1.21740125,3.1930103,3.2045551
310.161,0.969121792,0.957794094,3.1923854,3.19788758
310.25476499999996,1.00716,0.203071819,3.09662258,3.29961875
310.354765,1.16848466,0.0457307441,3.09978885,3.30059043
310.454765,1.1863789,0.0190703348,3.09965741,3.30045433
310.55476500000003,1.19211346,0.00864949761,3.09948056,3.30039468
310.654765,1.19573525,0.00788245336,3.09927038,3.30027176
310.75476499999996,1.19703779,0.0115899009,3.09915346,3.30012743
310.854765,1.19788723,0.00987854481,3.09937644,3.29974469
310.954765,1.19887594,0.0106106047,3.10035849,3.29856196
311.054765,1.19965077,0.0130042346,3.10279107,3.2960442
311.154765,1.19984643,0.0149535019,3.1066777,3.29191899
311.254765,1.19988965,0.015894999,3.11161525,3.28685747
311.35476500000004,1.1998537,0.0156721539,3.11686745,3.28147708
311.454765,1.19965332,0.014349268,3.12197743,3.2761935
311.554765,1.19969473,0.0127959219,3.12694991,3.27119633
311.654765,1.19956845,0.0106962184,3.13155989,3.26643803
311.754765,1.19958085,0.00856292383,3.13594471,3.26202442
311.854765,1.19969156,0.00678551929,3.14026392,3.25766254
311.954765,1.19964539,0.00520920635,3.14453832,3.25327864
312.05476500000003,1.19981352,0.00438001993,3.14895359,3.24888892
312.154765,1.19976321,0.00363003761,3.1532187,3.24451312
312.25476499999996,1.19976607,0.00298503204,3.15725261,3.24047894
312.354765,1.19982952,0.0025077034,3.1610397,3.23667773
312.454765,1.19972337,0.00192562436,3.1645264,3.23310706
312.554765,1.19984569,0.00179441974,3.16792067,3.22976557
312.654765,1.19978204,0.00157493287,3.17101909,3.22658181
312.754765,1.19977176,0.00133798281,3.17381029,3.22381094
312.85476500000004,1.19984758,0.00119612943,3.17632947,3.22129797
312.95476499999995,1.1997325,0.000858576083,3.17856101,3.21899749
313.054765,1.19985561,0.000870699389,3.18069992,3.21692608
313.154765,1.19980958,0.000791365309,3.18261907,3.21493384
313.254765,1.19980577,0.000688751542,3.18432501,3.21325641
313.354765,1.19989378,0.000671989099,3.1858408,3.21175591
313.454765,1.1997724,0.000409376119,3.18713439,3.21039825
313.55476500000003,1.1998983,0.000471445218,3.18839966,3.20920582
313.654765,1.19986292,0.000444041585,3.1895265,3.20801104
313.75476499999996,1.19985566,0.000399791762,3.19053335,3.20703453
313.854765,1.19994469,0.000424603196,3.19140629,3.20618047
313.954765,1.19982296,0.000196754403,3.19211918,3.20540488
314.05476500000003,1.19994544,0.000281780538,3.19285898,3.20473991
314.154765,1.1999104,0.000274501063,3.19351153,3.20402138
314.254765,1.19989853,0.000258063564,3.19410378,3.2034593
314.354765,1.1999858,0.000297886873,3.19459587,3.20298794
314.454765,1.19986047,9.70067319e-05,3.19497914,3.20254184
314.554765,1.19997845,0.000176736215,3.1954021,3.2021946
314.654765,1.19994515,0.000167465378,3.19577047,3.20176144
314.754765,1.1999302,0.000169946997,3.19612851,3.20143266
314.85476500000004,1.2000151,0.000224538835,3.19640936,3.20117381
314.954765,1.19988682,3.20452356e-05,3.1965997,3.20092016
315.049,1.19815182,0.00454179955,3.20163911,3.19600109
315.149,1.19765967,0.0491692144,3.23476735,3.16339285
315.242785,1.22619321,0.238972303,3.29636918,3.10255274
315.342785,1.20110697,0.474499145,3.29991727,3.09956295
315.442785,1.20555081,0.611275685,3.29992527,3.09968227
315.54278500000004,1.2142801,0.725421251,3.30003681,3.0997525
315.642785,1.23120187,0.91906405,3.29986803,3.09957195
315.74278499999997,1.20966694,1.03451625,3.29992028,3.09978006
315.842785,1.20239887,1.08703992,3.29994803,3.09970218
315.942785,1.20165166,1.11932806,3.29991989,3.09957958
316.042785,1.20196508,1.14195076,3.2996981,3.09965283
316.142785,1.20200438,1.15804827,3.29892656,3.10018639
316.242785,1.20205864,1.1699431,3.29737935,3.10163763
316.342785,1.20187513,1.17850673,3.29476349,3.10404952
316.44278499999996,1.20170954,1.18466417,3.29120784,3.10746149
316.542785,1.20176117,1.18919633,3.2868747,3.1116823
316.642785,1.20171307,1.19223257,3.28190713,3.11644918
316.742785,1.20186171,1.19454514,3.27665332,3.12164527
316.842785,1.2018493,1.19611685,3.27119825,3.12694252
316.942785,1.20180386,1.19718998,3.26572726,3.13232206
317.042785,1.20185516,1.19804929,3.26034464,3.13765109
317.142785,1.20168375,1.19845299,3.25506795,3.14278994
317.24278499999997,1.20166034,1.19886434,3.25008956,3.1477735
317.342785,1.20146383,1.19908434,3.24538742,3.15237944
317.442785,1.20124072,1.19921328,3.24101914,3.15671238
317.54278500000004,1.20114352,1.19942867,3.23698801,3.16074176
317.642785,1.20087896,1.19938926,3.23319405,3.16444333
317.74278499999997,1.20081386,1.19949803,3.22976391,3.16791754
317.842785,1.20062215,1.19950993,3.22662316,3.17099587
317.942785,1.20042063,1.19950972,3.22380756,3.17380313
318.042785,1.20036487,1.19964212,3.22127501,3.1763574
318.142785,1.20014936,1.19956308,3.21891538,3.17864361
318.242785,1.20015112,1.19964536,3.21681758,3.18080078
318.34278500000005,1.20003908,1.19963941,3.21490663,3.18266252
318.44278499999996,1.19991059,1.19962853,3.2132294,3.18434055
318.542785,1.19992503,1.19975173,3.21173924,3.18586106
318.642785,1.19976317,1.19967799,3.21034866,3.18718462
318.742785,1.19981696,1.19976505,3.20912766,3.18847003
318.842785,1.19976748,1.19975114,3.20799008,3.18956326
318.942785,1.19968453,1.19973637,3.20702341,3.1905331
319.04278500000004,1.19973839,1.19985826,3.20617796,3.19141218
319.142785,1.19960909,1.19978284,3.20536902,3.19215601
319.24278499999997,1.19969085,1.19986606,3.20466989,3.192921
319.342785,1.19967395,1.19984444,3.20399229,3.19355632
319.442785,1.19961193,1.19982315,3.20344506,3.19410682
319.542785,1.19968634,1.1999382,3.20297424,3.19461279
319.642785,1.19956992,1.19985768,3.20250588,3.19501649
319.742785,1.1996553,1.19994392,3.20212331,3.19546523
319.842785,1.19965524,1.19991762,3.20171206,3.19583539
319.94278499999996,1.19960643,1.19988622,3.2013996,3.19615046
320.03700000000003,1.22576308,1.21928432,3.19618182,3.2016002
320.137,1.09741708,1.17244995,3.25357296,3.13985015
320.23082300000004,0.9282323,0.335303573,3.09424681,3.29862185
320.33082299999995,1.15286467,0.0591645225,3.0995682,3.30051206
320.430823,1.1844503,0.0240873262,3.09974711,3.30050715
320.530823,1.19075994,0.00973323581,3.09951646,3.30039911
320.630823,1.19489292,0.00652833978,3.09931752,3.30029941
320.730823,1.19752761,0.0114882337,3.0992112,3.30020453
320.830823,1.19748718,0.00992695589,3.09924462,3.29985295
320.93082300000003,1.19875794,0.0105854426,3.10005104,3.29896863
321.030823,1.19957893,0.0131418434,3.10210809,3.29673616
321.13082299999996,1.19987354,0.0157498015,3.10578188,3.29286018
321.230823,1.20012317,0.0179490513,3.11081098,3.28772371
321.330823,1.199962,0.0188092784,3.11637813,3.28192599
321.43082300000003,1.19977334,0.0181930393,3.12182741,3.27640743
321.530823,1.19960308,0.0162684754,3.12668165,3.27143403
321.630823,1.19940614,0.0135063252,3.13099757,3.26700878
321.730823,1.19955523,0.0109951813,3.13512479,3.26288278
321.830823,1.19954506,0.008691684,3.13920314,3.25867464
321.930823,1.19962143,0.00682204763,3.14332483,3.25456326
322.030823,1.19970798,0.00533085922,3.14739959,3.25042565
322.130823,1.19965683,0.00407057611,3.1514404,3.2463097
322.230823,1.19983092,0.0034166493,3.15549339,3.24228418
322.330823,1.19977563,0.00284525938,3.15939954,3.23827029
322.430823,1.19978879,0.00243946496,3.16311314,3.23458935
322.530823,1.19980789,0.00203842049,3.16647726,3.2311862
322.63082299999996,1.19971306,0.00158323078,3.16957205,3.22803815
322.730823,1.1998471,0.00145803465,3.17249028,3.22516933
322.830823,1.19978231,0.00123149425,3.17514328,3.2224286
322.93082300000003,1.19980461,0.0011365023,3.17761963,3.22000201
323.030823,1.19983185,0.000991421034,3.17977549,3.21782292
