freq_kHz,power_dB
3.125687329608742402e+03,-1.845479557194025517e+02
3.126687229586224475e+03,-1.705927017378780306e+02
3.127687129563706549e+03,-1.867736665097496029e+02
3.128687029541188167e+03,-1.606542373473021428e+02
3.129686929518670240e+03,-1.564488385513576247e+02
3.130686829496152768e+03,-1.738161494154681748e+02
3.131686729473634841e+03,-1.706734704973499674e+02
3.132686629451116460e+03,-1.759494488607531935e+02
3.133686529428598533e+03,-1.699234676111256022e+02
3.134686429406080606e+03,-1.813757277780360084e+02
3.135686329383562224e+03,-1.759518688965357569e+02
3.136686229361044752e+03,-1.824426256251351504e+02
3.137686129338526825e+03,-1.706528193058156546e+02
3.138686029316008444e+03,-1.814655976242131885e+02
3.139685929293490517e+03,-1.698608512599516018e+02
3.140685829270972590e+03,-1.919388224252978148e+02
3.141685729248454209e+03,-1.607669530851427453e+02
3.142685629225936736e+03,-1.702764215157020828e+02
3.143685529203418810e+03,-1.703888212321909634e+02
3.144685429180900428e+03,-1.829926040344504656e+02
3.145685329158382501e+03,-1.817004938666575526e+02
3.146685229135864574e+03,-1.703624253414338057e+02
3.147685129113346193e+03,-1.689776393510285857e+02
3.148685029090828721e+03,-1.744292138918556248e+02
3.149684929068310794e+03,-1.556113075506534074e+02
3.150684829045792412e+03,-1.459239477264152924e+02
3.151684729023274485e+03,-1.455115551908864404e+02
3.152684629000756559e+03,-1.570968676885334503e+02
3.153684528978238177e+03,-1.761350107823161864e+02
3.154684428955720705e+03,-1.771532833338236230e+02
3.155684328933202778e+03,-1.862324566985573711e+02
3.156684228910684396e+03,-1.729030391993956073e+02
3.157684128888166470e+03,-1.921633164924077732e+02
3.158684028865648543e+03,-1.689753133370615501e+02
3.159683928843130161e+03,-1.644202620610060990e+02
3.160683828820612689e+03,-1.639662776578265664e+02
3.161683728798094762e+03,-1.717338571942558474e+02
3.162683628775576381e+03,-1.771641130083351641e+02
3.163683528753058454e+03,-1.763391917045332491e+02
3.164683428730540527e+03,-1.826582273632280078e+02
3.165683328708023055e+03,-1.845087194879297954e+02
3.166683228685504673e+03,-1.820340226555552761e+02
3.167683128662986746e+03,-1.753827984815845582e+02
3.168683028640468820e+03,-1.743152458470945021e+02
3.169682928617950438e+03,-1.769215535857584314e+02
3.170682828595432511e+03,-1.576974717204916203e+02
3.171682728572915039e+03,-1.547838458187441120e+02
3.172682628550396657e+03,-1.674211500457927855e+02
3.173682528527878731e+03,-1.696009687870783864e+02
3.174682428505360804e+03,-1.719875669665762246e+02
3.175682328482842422e+03,-1.806172305963365261e+02
3.176682228460324495e+03,-1.746096986368295916e+02
3.177682128437807023e+03,-1.759487112332522258e+02
3.178682028415288642e+03,-1.756068094764396506e+02
3.179681928392770715e+03,-1.689036905175353809e+02
3.180681828370252788e+03,-1.811673536945327214e+02
3.181681728347734406e+03,-1.650638469268437802e+02
3.182681628325216479e+03,-1.681743557004421632e+02
3.183681528302699007e+03,-1.708045857783362180e+02
3.184681428280180626e+03,-1.794285842716903403e+02
3.185681328257662699e+03,-1.700555891140589324e+02
3.186681228235144772e+03,-1.675131260837760578e+02
3.187681128212626390e+03,-1.759390565641806177e+02
3.188681028190108464e+03,-1.869475941911139216e+02
3.189680928167590992e+03,-1.837785595099818465e+02
3.190680828145072610e+03,-1.869587415696467758e+02
3.191680728122554683e+03,-1.859413382413392242e+02
3.192680628100036756e+03,-1.958759690385222711e+02
3.193680528077518375e+03,-1.703787186917738268e+02
3.194680428055000448e+03,-1.601376417083292552e+02
3.195680328032482976e+03,-1.595805258041335435e+02
3.196680228009964594e+03,-1.655176269882948077e+02
3.197680127987446667e+03,-1.713321577806346454e+02
3.198680027964928740e+03,-1.605810253010641304e+02
3.199679927942410359e+03,-1.534446305639085040e+02
3.200679827919892432e+03,-1.583775569945968869e+02
3.201679727897374960e+03,-1.790878297195847608e+02
3.202679627874857033e+03,-1.758008168053255531e+02
3.203679527852338651e+03,-1.624246900906457824e+02
3.204679427829820725e+03,-1.545043384260901291e+02
3.205679327807302798e+03,-1.606837927318049992e+02
3.206679227784784871e+03,-1.750771459517590642e+02
3.207679127762266944e+03,-1.739289668797106287e+02
3.208679027739749017e+03,-1.829507484383079827e+02
3.209678927717230636e+03,-1.822608493928784696e+02
3.210678827694712709e+03,-1.834495909584212541e+02
3.211678727672194782e+03,-1.702484588849416980e+02
3.212678627649676855e+03,-1.761341422875306932e+02
3.213678527627158928e+03,-1.823631961103978938e+02
3.214678427604641001e+03,-1.785987317601756956e+02
3.215678327582122620e+03,-1.804794483316621552e+02
3.216678227559604693e+03,-1.696629581461780276e+02
3.217678127537086766e+03,-1.678806719620980061e+02
3.218678027514568839e+03,-1.830729723599425256e+02
3.219677927492050912e+03,-1.798940479168111040e+02
3.220677827469532986e+03,-1.996798568900171631e+02
3.221677727447014604e+03,-1.770807649385952232e+02
3.222677627424496677e+03,-1.828767216964395459e+02
3.223677527401978750e+03,-1.805132343728798787e+02
3.224677427379460823e+03,-1.730610959170019498e+02
3.225677327356942897e+03,-1.522405391627747235e+02
3.226677227334424970e+03,-1.485690283656373651e+02
3.227677127311906588e+03,-1.584244164318955654e+02
3.228677027289388661e+03,-1.662418280791107463e+02
3.229676927266870734e+03,-1.858988966763369035e+02
3.230676827244352808e+03,-1.700013668549138117e+02
3.231676727221834881e+03,-1.707176301560426452e+02
3.232676627199316954e+03,-1.880745168264569429e+02
3.233676527176798572e+03,-1.716558221705059566e+02
3.234676427154280645e+03,-1.680345058979838768e+02
3.235676327131762719e+03,-1.683030528539803754e+02
3.236676227109245247e+03,-1.723469626830732864e+02
3.237676127086726865e+03,-1.762659650027126474e+02
3.238676027064208938e+03,-1.705455217639570265e+02
3.239675927041691011e+03,-1.673077903092633960e+02
3.240675827019172630e+03,-1.735214153926929441e+02
3.241675726996654703e+03,-1.868808707968099725e+02
3.242675626974137231e+03,-1.821207766175524512e+02
3.243675526951618849e+03,-1.810364725695948778e+02
3.244675426929100922e+03,-1.705570678465199421e+02
3.245675326906582995e+03,-1.772714283367805024e+02
3.246675226884064614e+03,-1.793047994173938378e+02
3.247675126861546687e+03,-1.653894481719137275e+02
3.248675026839029215e+03,-1.565431510018636061e+02
3.249674926816510833e+03,-1.574938468099316538e+02
3.250674826793992906e+03,-1.702850762969562197e+02
3.251674726771474980e+03,-1.680201771436098284e+02
3.252674626748956598e+03,-1.700391279673730196e+02
3.253674526726439126e+03,-1.850969747252958086e+02
3.254674426703921199e+03,-1.766554515762069570e+02
3.255674326681402817e+03,-1.777637618235428079e+02
3.256674226658884891e+03,-1.709777464852659818e+02
3.257674126636366964e+03,-1.644996981061987071e+02
3.258674026613848582e+03,-1.617763013792425397e+02
3.259673926591331110e+03,-1.673659636297128372e+02
3.260673826568813183e+03,-1.737125168145276461e+02
3.261673726546294802e+03,-1.778104119065717725e+02
3.262673626523776875e+03,-1.779781540166763989e+02
3.263673526501258948e+03,-1.853396093766338311e+02
3.264673426478740566e+03,-1.835182735433596974e+02
3.265673326456223094e+03,-1.730256279917803113e+02
3.266673226433705167e+03,-1.668479358916719093e+02
3.267673126411186786e+03,-1.638009956016812794e+02
3.268673026388668859e+03,-1.684002252213392694e+02
3.269672926366150932e+03,-1.660523553165312194e+02
3.270672826343632551e+03,-1.613466271480513115e+02
3.271672726321115078e+03,-1.660282115432826515e+02
3.272672626298597152e+03,-1.681978795999002614e+02
3.273672526276079225e+03,-1.813463215368584258e+02
3.274672426253560843e+03,-1.727472838357309399e+02
3.275672326231042916e+03,-1.822158350344900839e+02
3.276672226208524989e+03,-1.838793833132377813e+02
3.277672126186007063e+03,-1.683063905904211310e+02
3.278672026163489136e+03,-1.491597623110736208e+02
3.279671926140971209e+03,-1.396912750801092216e+02
3.280671826118452827e+03,-1.422103417673508545e+02
3.281671726095934901e+03,-1.567542997938857070e+02
3.282671626073416974e+03,-1.753714028184430447e+02
3.283671526050899047e+03,-1.752084991225385124e+02
3.284671426028381120e+03,-1.751235762739494533e+02
3.285671326005863193e+03,-1.782379043105479468e+02
3.286671225983344812e+03,-1.742933415850414747e+02
3.287671125960826885e+03,-1.762588418727895032e+02
3.288671025938308958e+03,-1.631390662280493586e+02
3.289670925915791031e+03,-1.579575788911988070e+02
3.290670825893273104e+03,-1.864373769276724033e+02
3.291670725870755177e+03,-1.708962120196537455e+02
3.292670625848236796e+03,-1.766577871531175958e+02
3.293670525825718869e+03,-1.684789812378382408e+02
3.294670425803201397e+03,-1.807407858458150258e+02
3.295670325780683015e+03,-1.755783377396857645e+02
3.296670225758165088e+03,-1.813186971253645936e+02
3.297670125735647161e+03,-1.715065112729037082e+02
3.298670025713128780e+03,-1.852818846103420469e+02
3.299669925690610853e+03,-1.692528934048374083e+02
3.300669825668093381e+03,-1.800813757615419490e+02
3.301669725645574999e+03,-1.579787228915945434e+02
3.302669625623057073e+03,-1.671833590664968767e+02
3.303669525600539146e+03,-1.691703622480247304e+02
3.304669425578020764e+03,-1.808849597629141499e+02
3.305669325555502837e+03,-1.801666396746975352e+02
3.306669225532985365e+03,-1.722178573509566775e+02
3.307669125510467438e+03,-1.721975741279273109e+02
3.308669025487949057e+03,-1.730253143040212933e+02
3.309668925465431130e+03,-1.556998697389939537e+02
3.310668825442913203e+03,-1.451390941756249902e+02
3.311668725420394821e+03,-1.443464242649031917e+02
3.312668625397877349e+03,-1.556952228755664009e+02
3.313668525375359422e+03,-1.730877813051692442e+02
3.314668425352841041e+03,-1.768766872652451525e+02
3.315668325330323114e+03,-1.879769948840930169e+02
3.316668225307805187e+03,-1.737507671434239853e+02
3.317668125285286806e+03,-1.812159312196626502e+02
3.318668025262769333e+03,-1.683507230293963062e+02
3.319667925240251407e+03,-1.654279396575291798e+02
3.320667825217733025e+03,-1.629324847355804309e+02
3.321667725195215098e+03,-1.701524050890304807e+02
3.322667625172697171e+03,-1.724408066823514503e+02
3.323667525150178790e+03,-1.705365697725975167e+02
3.324667425127661318e+03,-1.737974984573634742e+02
3.325667325105143391e+03,-1.793404936612730580e+02
3.326667225082625009e+03,-1.820643532453689772e+02
3.327667125060107082e+03,-1.755794651184778843e+02
3.328667025037589156e+03,-1.752604083848397636e+02
3.329666925015070774e+03,-1.752929741898164480e+02
3.330666824992553302e+03,-1.444951699441908772e+02
3.331666724970035375e+03,-1.392474193677647349e+02
3.332666624947516993e+03,-1.471178458444749424e+02
3.333666524924999067e+03,-1.592391192611070210e+02
3.334666424902481140e+03,-1.715745074221960920e+02
3.335666324879962758e+03,-1.924317851986097878e+02
3.336666224857445286e+03,-1.754417304382860721e+02
3.337666124834927359e+03,-1.805653043423181714e+02
3.338666024812408978e+03,-1.709399792915115768e+02
3.339665924789891051e+03,-1.687742807969156615e+02
3.340665824767373124e+03,-1.704450620886761953e+02
3.341665724744855652e+03,-1.587348040376321308e+02
3.342665624722337270e+03,-1.585108717600576824e+02
3.343665524699819343e+03,-1.680541835557991703e+02
3.344665424677301417e+03,-1.814911309790213068e+02
3.345665324654783035e+03,-1.745315528571840957e+02
3.346665224632265108e+03,-1.719953356665933484e+02
3.347665124609747636e+03,-1.921425906323696609e+02
3.348665024587229254e+03,-1.809289619579216435e+02
3.349664924564711328e+03,-1.854767863143308944e+02
3.350664824542193401e+03,-1.968372757546091805e+02
3.351664724519675019e+03,-1.824904277543988940e+02
3.352664624497157092e+03,-1.785321762050292875e+02
3.353664524474639620e+03,-1.726587352761553120e+02
3.354664424452121239e+03,-1.660538808343248718e+02
3.355664324429603312e+03,-1.655489643839378289e+02
3.356664224407085385e+03,-1.700458913406950785e+02
3.357664124384567003e+03,-1.720836254179719162e+02
3.358664024362049076e+03,-1.592429852096741172e+02
3.359663924339531604e+03,-1.552621663907588641e+02
3.360663824317013223e+03,-1.633939700618647350e+02
3.361663724294495296e+03,-1.893499671046585604e+02
3.362663624271977369e+03,-1.750561446124501970e+02
3.363663524249458987e+03,-1.548444951237067073e+02
3.364663424226941061e+03,-1.487975983703464351e+02
3.365663324204423589e+03,-1.560144750151230255e+02
3.366663224181905207e+03,-1.684279141901959633e+02
3.367663124159387280e+03,-1.733682783815759763e+02
3.368663024136869353e+03,-1.889746968243138667e+02
3.369662924114350972e+03,-1.797376478589273461e+02
3.370662824091833045e+03,-2.102974357508888659e+02
3.371662724069315573e+03,-1.811427210858604724e+02
3.372662624046797191e+03,-1.790082250331799685e+02
3.373662524024279264e+03,-1.682182305308255366e+02
3.374662424001761337e+03,-1.746830146238518466e+02
3.375662323979242956e+03,-1.797119515891769765e+02
3.376662223956725029e+03,-1.739626085213285762e+02
3.377662123934207557e+03,-1.719025738445941727e+02
3.378662023911689630e+03,-1.842012310151532972e+02
3.379661923889171248e+03,-1.833493778347286423e+02
3.380661823866653322e+03,-1.824215581392233787e+02
3.381661723844135395e+03,-1.801178319262975833e+02
3.382661623821617013e+03,-1.875792246226766338e+02
3.383661523799099541e+03,-1.735421202651577346e+02
3.384661423776581614e+03,-1.738920812825406870e+02
3.385661323754063233e+03,-1.588298829759085891e+02
3.386661223731545306e+03,-1.537007644427467596e+02
3.387661123709027379e+03,-1.642188423167235669e+02
3.388661023686509452e+03,-1.711148854713852643e+02
3.389660923663991525e+03,-1.807152722123969397e+02
3.390660823641473598e+03,-1.720955694946803760e+02
3.391660723618955217e+03,-1.738970903303388411e+02
3.392660623596437290e+03,-1.830793105752807151e+02
3.393660523573919363e+03,-1.699139583712949957e+02
3.394660423551401436e+03,-1.647259501931196155e+02
3.395660323528883509e+03,-1.622492046435749842e+02
3.396660223506365583e+03,-1.644950580873076262e+02
3.397660123483847201e+03,-1.735166379854063905e+02
3.398660023461329274e+03,-1.818064717477709280e+02
3.399659923438811347e+03,-1.792718090457959192e+02
3.400659823416293420e+03,-1.863735371086186774e+02
3.401659723393775494e+03,-1.817259447316095873e+02
3.402659623371257567e+03,-1.810264583127613207e+02
3.403659523348739185e+03,-1.754179966808594315e+02
3.404659423326221258e+03,-1.683284278709601836e+02
3.405659323303703331e+03,-1.727997350184758147e+02
3.406659223281185405e+03,-1.844033030472012342e+02
3.407659123258667478e+03,-1.734992847480893090e+02
3.408659023236149551e+03,-1.667081327919059675e+02
3.409658923213631169e+03,-1.637891166658400550e+02
3.410658823191113243e+03,-1.794025850041964247e+02
3.411658723168595316e+03,-1.678630746945947010e+02
3.412658623146077844e+03,-1.732045799297551412e+02
3.413658523123559462e+03,-1.778365630077539663e+02
3.414658423101041535e+03,-1.746404677031268875e+02
3.415658323078523608e+03,-1.885546188343379299e+02
3.416658223056005227e+03,-1.729337326157704524e+02
3.417658123033487300e+03,-1.673146811755268288e+02
3.418658023010969828e+03,-1.638368079876724721e+02
3.419657922988451446e+03,-1.719170748642612239e+02
3.420657822965933519e+03,-1.722003915921563078e+02
3.421657722943415592e+03,-1.785449698378633059e+02
3.422657622920897211e+03,-1.856657493363128708e+02
3.423657522898379284e+03,-1.817539041343080157e+02
3.424657422875861812e+03,-1.866240882430136878e+02
3.425657322853343430e+03,-1.868744667864939402e+02
3.426657222830825503e+03,-1.920611912866439752e+02
3.427657122808307577e+03,-1.739892796342496410e+02
3.428657022785789195e+03,-1.784850781455794788e+02
3.429656922763271723e+03,-1.676422244330439355e+02
3.430656822740753796e+03,-1.620881856980357156e+02
3.431656722718235415e+03,-1.642269922276889247e+02
3.432656622695717488e+03,-1.683083407836739127e+02
3.433656522673199561e+03,-2.021159874879918448e+02
3.434656422650681179e+03,-1.735697703635189271e+02
3.435656322628163707e+03,-1.858038670140551289e+02
3.436656222605645780e+03,-1.786520970886282100e+02
3.437656122583127399e+03,-1.697101029546411439e+02
3.438656022560609472e+03,-1.498167622494084128e+02
3.439655922538091545e+03,-1.400893809163738126e+02
3.440655822515573163e+03,-1.422924697279381121e+02
3.441655722493055691e+03,-1.558731127762615074e+02
3.442655622470537764e+03,-1.773672192656684103e+02
3.443655522448019383e+03,-1.705889676808010336e+02
3.444655422425501456e+03,-1.720371954608739316e+02
3.445655322402983529e+03,-1.788408646291413788e+02
3.446655222380465148e+03,-1.808469752189552651e+02
3.447655122357947675e+03,-1.701089303448773080e+02
3.448655022335429749e+03,-1.688944371315841693e+02
3.449654922312911822e+03,-1.609491596476538575e+02
3.450654822290393440e+03,-1.828564989462405492e+02
3.451654722267875513e+03,-1.681523681426953658e+02
3.452654622245357587e+03,-1.723237949558541686e+02
3.453654522222839660e+03,-1.682631527711128570e+02
3.454654422200321733e+03,-1.839438902809894500e+02
3.455654322177803806e+03,-1.752159864932703499e+02
3.456654222155285424e+03,-1.817656644876069265e+02
3.457654122132767498e+03,-1.717395853847340845e+02
3.458654022110249571e+03,-1.800556454403229623e+02
3.459653922087731644e+03,-1.693067665062166611e+02
3.460653822065213717e+03,-1.691366169146355105e+02
3.461653722042695790e+03,-1.551050988590012594e+02
3.462653622020177409e+03,-1.648628506846545747e+02
3.463653521997659482e+03,-1.633070689822818338e+02
3.464653421975141555e+03,-1.849041457337964118e+02
3.465653321952623628e+03,-1.792479503067385167e+02
3.466653221930105701e+03,-1.718505401282689604e+02
3.467653121907587774e+03,-1.739212981803424611e+02
3.468653021885069393e+03,-1.722747461854593212e+02
3.469652921862551466e+03,-1.548600451707347077e+02
3.470652821840033539e+03,-1.426448398018303578e+02
3.471652721817515612e+03,-1.414173475926277490e+02
3.472652621794997685e+03,-1.529233435299402686e+02
3.473652521772479759e+03,-1.673860671884460203e+02
3.474652421749961377e+03,-1.845066454078508400e+02
3.475652321727443450e+03,-1.775707115812575694e+02
3.476652221704925978e+03,-1.897446760116853852e+02
3.477652121682407596e+03,-1.725824128262293016e+02
3.478652021659889670e+03,-1.669525815115022738e+02
3.479651921637371743e+03,-1.637917472449424565e+02
3.480651821614853361e+03,-1.621501216635880098e+02
3.481651721592335434e+03,-1.696323055442468615e+02
3.482651621569817962e+03,-1.718854738407659397e+02
3.483651521547300035e+03,-1.667624093072598441e+02
3.484651421524781654e+03,-1.666947155252420316e+02
3.485651321502263727e+03,-1.715643685471062554e+02
3.486651221479745800e+03,-1.826923194502873002e+02
3.487651121457227418e+03,-1.786908417602192003e+02
3.488651021434709946e+03,-1.775928969064828777e+02
3.489650921412192019e+03,-1.701094768797844665e+02
3.490650821389673638e+03,-1.453068001751462930e+02
3.491650721367155711e+03,-1.385308166183138781e+02
3.492650621344637784e+03,-1.453515521043127308e+02
3.493650521322119403e+03,-1.602195713298582405e+02
3.494650421299601931e+03,-1.710869013708291391e+02
3.495650321277084004e+03,-1.988621067068322930e+02
3.496650221254565622e+03,-1.757022214573710244e+02
3.497650121232047695e+03,-1.770364270068733958e+02
3.498650021209529768e+03,-1.697268298357617482e+02
3.499649921187011387e+03,-1.684205863973594433e+02
3.500649821164493915e+03,-1.676390955970466905e+02
3.501649721141975988e+03,-1.585029744494738111e+02
3.502649621119457606e+03,-1.601017993728645195e+02
3.503649521096939679e+03,-1.700056534615792998e+02
3.504649421074421753e+03,-1.831528405098300141e+02
3.505649321051903371e+03,-1.772664355408197139e+02
3.506649221029385899e+03,-1.705408599854808642e+02
3.507649121006867972e+03,-1.775136838984541043e+02
3.508649020984349590e+03,-1.858192621328682321e+02
3.509648920961831664e+03,-1.863222104511187922e+02
3.510648820939313737e+03,-1.948180816769456101e+02
3.511648720916795355e+03,-1.767485712849572792e+02
3.512648620894277883e+03,-1.735521535446101780e+02
3.513648520871759956e+03,-1.778811659489559247e+02
3.514648420849241575e+03,-1.782685297442803574e+02
3.515648320826723648e+03,-1.758633945943509218e+02
3.516648220804205721e+03,-1.721162110220120951e+02
3.517648120781687794e+03,-1.696327305739220606e+02
3.518648020759169867e+03,-1.740735124344893165e+02
3.519647920736651940e+03,-1.851913099300322756e+02
3.520647820714134014e+03,-1.814356989212853648e+02
3.521647720691615632e+03,-1.745044418175674537e+02
3.522647620669097705e+03,-1.746971807146031210e+02
3.523647520646580233e+03,-1.596292657237388539e+02
3.524647420624061851e+03,-1.538878810536055255e+02
3.525647320601543925e+03,-1.607002043695225098e+02
3.526647220579025998e+03,-1.711075486783662143e+02
3.527647120556507616e+03,-1.736984191133845457e+02
3.528647020533989689e+03,-1.790630248467084016e+02
3.529646920511472217e+03,-1.779026660804135531e+02
3.530646820488953836e+03,-1.879324266004700235e+02
3.531646720466435909e+03,-1.829039462063458643e+02
3.532646620443917982e+03,-1.743814319686866554e+02
3.533646520421399600e+03,-1.662415099526173776e+02
3.534646420398881673e+03,-1.712172472209372245e+02
3.535646320376364201e+03,-1.845939937844195242e+02
3.536646220353845820e+03,-1.784258685168517786e+02
3.537646120331327893e+03,-1.815106503516398391e+02
3.538646020308809966e+03,-1.766036979892715237e+02
3.539645920286291584e+03,-1.909603061735673464e+02
3.540645820263773658e+03,-1.771205054536521288e+02
3.541645720241256186e+03,-1.835723810751535723e+02
3.542645620218737804e+03,-1.800519550720720190e+02
3.543645520196219877e+03,-1.742740758229651021e+02
3.544645420173701950e+03,-1.727377519362443081e+02
3.545645320151183569e+03,-1.545138794950847512e+02
3.546645220128665642e+03,-1.490586272371115797e+02
3.547645120106148170e+03,-1.583454096536648592e+02
3.548645020083629788e+03,-1.714921969120561016e+02
3.549644920061111861e+03,-1.724405840438106736e+02
3.550644820038593934e+03,-1.716408703114967409e+02
3.551644720016075553e+03,-1.858488545078507173e+02
3.552644619993557626e+03,-1.799372199373046897e+02
3.553644519971040154e+03,-1.734211363722492649e+02
3.554644419948522227e+03,-1.635220959862009522e+02
3.555644319926003845e+03,-1.589581262820564689e+02
3.556644219903485919e+03,-1.610192302440891012e+02
3.557644119880967992e+03,-1.729173664239385744e+02
3.558644019858449610e+03,-1.820370390256350674e+02
3.559643919835932138e+03,-1.964118622118216990e+02
3.560643819813414211e+03,-1.999141860779618582e+02
3.561643719790895830e+03,-1.813386877663019163e+02
3.562643619768377903e+03,-1.871591651008685631e+02
3.563643519745859976e+03,-1.755331651904000694e+02
3.564643419723342049e+03,-1.684628527293742764e+02
3.565643319700824122e+03,-1.722820829858940783e+02
3.566643219678306195e+03,-1.770059382242883430e+02
3.567643119655787814e+03,-1.736975861710845948e+02
3.568643019633269887e+03,-1.680340839914010758e+02
3.569642919610751960e+03,-1.668792139390744467e+02
3.570642819588234033e+03,-1.806790503524601661e+02
3.571642719565716106e+03,-1.698458696496147695e+02
3.572642619543198180e+03,-1.766482082513732053e+02
3.573642519520679798e+03,-1.864856894748599814e+02
3.574642419498161871e+03,-1.755593481658333985e+02
3.575642319475643944e+03,-1.900030762032994573e+02
3.576642219453126017e+03,-1.656175176410401662e+02
3.577642119430608091e+03,-1.525670921592052025e+02
3.578642019408090164e+03,-1.537381715342514497e+02
3.579641919385571782e+03,-1.760811114357526890e+02
3.580641819363053855e+03,-1.705622421506235753e+02
3.581641719340535928e+03,-1.862520548894471517e+02
3.582641619318018002e+03,-1.566023082282002861e+02
3.583641519295500075e+03,-1.504409669241161680e+02
3.584641419272982148e+03,-1.568674780348865738e+02
3.585641319250463766e+03,-1.767297035197055948e+02
3.586641219227945840e+03,-1.720066763187905963e+02
3.587641119205427913e+03,-1.894404189502263591e+02
3.588641019182909986e+03,-1.820347508879821419e+02
3.589640919160392059e+03,-1.692641783812852907e+02
3.590640819137874132e+03,-1.637125670163087250e+02
3.591640719115356205e+03,-1.648888253657632958e+02
3.592640619092837824e+03,-1.686530434414017350e+02
3.593640519070319897e+03,-1.818104849804014407e+02
3.594640419047802425e+03,-1.735258631815543708e+02
3.595640319025284043e+03,-1.769316590532044131e+02
3.596640219002766116e+03,-1.747065738399835766e+02
3.597640118980248189e+03,-1.678748347291918890e+02
3.598640018957729808e+03,-1.619048924860134662e+02
3.599639918935211881e+03,-1.486561469958913335e+02
3.600639818912694409e+03,-1.495362176122539211e+02
3.601639718890176027e+03,-1.593506397836722783e+02
3.602639618867658100e+03,-1.792329381300789066e+02
3.603639518845140174e+03,-1.699384690377102629e+02
3.604639418822621792e+03,-1.709549561460914902e+02
3.605639318800103865e+03,-1.766675738841884424e+02
3.606639218777586393e+03,-1.921493642657790417e+02
3.607639118755068012e+03,-1.693599800090617009e+02
3.608639018732550085e+03,-1.899829709982590202e+02
3.609638918710032158e+03,-1.692870925727214910e+02
3.610638818687513776e+03,-1.660108434531231865e+02
3.611638718664996304e+03,-1.615263636156760185e+02
3.612638618642478377e+03,-1.669043308555796727e+02
3.613638518619959996e+03,-1.692042568367127160e+02
3.614638418597442069e+03,-1.888505252519590840e+02
3.615638318574924142e+03,-1.765501110069684501e+02
3.616638218552405760e+03,-1.801907224738963578e+02
3.617638118529888288e+03,-1.742436828743992692e+02
3.618638018507370361e+03,-1.847266267198948526e+02
3.619637918484851980e+03,-1.699137559459823876e+02
3.620637818462334053e+03,-1.688455364315410918e+02
3.621637718439816126e+03,-1.546868714885501106e+02
3.622637618417297745e+03,-1.579248994203429106e+02
3.623637518394780273e+03,-1.645135979888159738e+02
3.624637418372262346e+03,-1.645909410465851010e+02
3.625637318349744419e+03,-1.834172079882961555e+02
3.626637218327226037e+03,-1.826358567954570162e+02
3.627637118304708110e+03,-1.916483908584151834e+02
3.628637018282190184e+03,-1.720613891060209255e+02
3.629636918259672257e+03,-1.566723874295570056e+02
3.630636818237154330e+03,-1.433580512618283365e+02
3.631636718214636403e+03,-1.417806948339441533e+02
3.632636618192118021e+03,-1.530068447914907779e+02
3.633636518169600095e+03,-1.669392398785183502e+02
3.634636418147082168e+03,-1.893662817175266468e+02
3.635636318124564241e+03,-1.772808567269968876e+02
3.636636218102046314e+03,-1.627218482072106553e+02
3.637636118079528387e+03,-1.616064574890614836e+02
3.638636018057010006e+03,-1.724180325931096718e+02
3.639635918034492079e+03,-1.766270736291238848e+02
3.640635818011974152e+03,-1.649778949138539303e+02
3.641635717989456225e+03,-1.704858497299041176e+02
3.642635617966938298e+03,-1.702511566735461201e+02
3.643635517944420371e+03,-1.664582963300569247e+02
3.644635417921901990e+03,-1.636920799010173937e+02
3.645635317899384063e+03,-1.675031177024482645e+02
3.646635217876866136e+03,-1.900214065303036932e+02
3.647635117854348209e+03,-1.913756619265718655e+02
3.648635017831830282e+03,-1.821461973619327637e+02
3.649634917809312356e+03,-1.719020108345461040e+02
3.650634817786793974e+03,-1.610798163758718431e+02
3.651634717764276047e+03,-1.519122825764338813e+02
3.652634617741758575e+03,-1.637744900028476422e+02
3.653634517719240193e+03,-1.607803100050879266e+02
3.654634417696722267e+03,-1.820030108248942611e+02
3.655634317674204340e+03,-1.761788936451417271e+02
3.656634217651685958e+03,-1.786579436890834813e+02
3.657634117629168031e+03,-1.836036713615209237e+02
3.658634017606650559e+03,-1.687360915378476705e+02
3.659633917584132178e+03,-1.700323921103390603e+02
3.660633817561614251e+03,-1.650380055522151395e+02
3.661633717539096324e+03,-1.559062267103988120e+02
3.662633617516578397e+03,-1.557070940032597264e+02
3.663633517494060015e+03,-1.644420663696391216e+02
3.664633417471542543e+03,-1.803620302228184187e+02
3.665633317449024617e+03,-1.912143465364728740e+02
3.666633217426506235e+03,-1.776706328792423619e+02
3.667633117403988308e+03,-1.843976313278067778e+02
3.668633017381470381e+03,-1.837545141360487833e+02
3.669632917358952000e+03,-2.012808557893861803e+02
3.670632817336434528e+03,-1.841978744910150567e+02
3.671632717313916601e+03,-1.738635963243089861e+02
3.672632617291398219e+03,-1.703628324806962553e+02
3.673632517268880292e+03,-1.850754955154303047e+02
3.674632417246362365e+03,-1.672128682950101961e+02
3.675632317223843984e+03,-1.664921117012054026e+02
3.676632217201326512e+03,-1.920905361947212668e+02
3.677632117178808585e+03,-1.719237700843440280e+02
3.678632017156290203e+03,-1.942710551589973988e+02
3.679631917133772276e+03,-1.682308901665202825e+02
3.680631817111254350e+03,-1.725321735098181080e+02
3.681631717088735968e+03,-1.704522300729632605e+02
3.682631617066218496e+03,-1.749336893687174097e+02
3.683631517043700569e+03,-1.561849038186671237e+02
